точка старта
34	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50409570	45.90723930	2.000000	1
36	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50683770	45.91139160	2.000000	1
38	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50681090	45.91142940	2.000000	1
40	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50406760	45.90727520	2.000000	1
42	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50403960	45.90731120	2.000000	1
44	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50678400	45.91146710	2.000000	1
46	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50675710	45.91150490	2.000000	1
48	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50401150	45.90734710	2.000000	1
50	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50398350	45.90738300	2.000000	1
52	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50673030	45.91154260	2.000000	1
54	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50670340	45.91158040	2.000000	1
56	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50395540	45.90741900	2.000000	1
58	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50392740	45.90745490	2.000000	1
60	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50667660	45.91161810	2.000000	1
62	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50664970	45.91165590	2.000000	1
64	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50389930	45.90749080	2.000000	1
точка посадки
