точка старта
2	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50432010	45.90695180	2.000000	1
4	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50705250	45.91108960	2.000000	1
6	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50702570	45.91112730	2.000000	1
8	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50429210	45.90698770	2.000000	1
10	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50426400	45.90702370	2.000000	1
12	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50699880	45.91116510	2.000000	1
14	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50697200	45.91120280	2.000000	1
16	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50423600	45.90705960	2.000000	1
18	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50420790	45.90709560	2.000000	1
20	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50694510	45.91124060	2.000000	1
22	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50691830	45.91127840	2.000000	1
24	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50417990	45.90713150	2.000000	1
26	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50415180	45.90716740	2.000000	1
28	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50689140	45.91131610	2.000000	1
30	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50686460	45.91135390	2.000000	1
32	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50412370	45.90720340	2.000000	1
точка посадки
